This is Ipopt version 3.14.17, running with linear solver MUMPS 5.7.3.

Number of nonzeros in equality constraint Jacobian...:    34816
Number of nonzeros in inequality constraint Jacobian.:        0
Number of nonzeros in Lagrangian Hessian.............:   101400

Total number of variables............................:     6010
                     variables with only lower bounds:     4207
                variables with lower and upper bounds:     1803
                     variables with only upper bounds:        0
Total number of equality constraints.................:     4215
Total number of inequality constraints...............:        0
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:        0

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 823r 2.4848310e+06 9.76e+03 1.31e+01  -5.4 4.47e+00  -0.5 1.00e+00 4.40e-01f  1
 824r 2.4849088e+06 9.76e+03 1.09e+02  -5.4 1.36e+01  -1.0 1.00e+00 4.40e-02f  1
 825r 2.4851417e+06 9.76e+03 6.88e+01  -5.4 5.24e+00  -0.6 2.93e-01 3.55e-01f  1
 826r 2.4852693e+06 9.76e+03 6.15e+01  -5.4 1.56e+01  -1.1 1.06e-05 6.46e-02f  1
 827r 2.4852788e+06 9.76e+03 6.04e+01  -5.4 5.76e+00  -0.6 1.58e-02 1.78e-02f  1
 828r 2.4862019e+06 9.75e+03 8.08e+01  -5.4 1.75e+01  -1.1 1.00e+00 4.17e-01f  1
 829r 2.4862019e+06 9.75e+03 7.43e+01  -5.4 6.51e+00  -0.7 1.66e-01 2.29e-05f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 830r 2.4863706e+06 9.75e+03 8.54e+01  -5.4 1.98e+01  -1.2 2.68e-01 6.75e-02f  1
 831r 2.4869112e+06 9.75e+03 5.32e+01  -5.4 7.35e+00  -0.7 1.64e-01 5.67e-01f  1
 832r 2.4874142e+06 9.74e+03 1.05e+02  -5.4 2.25e+01  -1.2 6.37e-01 1.78e-01f  1
 833r 2.4876048e+06 9.74e+03 4.95e+01  -5.4 8.32e+00  -0.8 1.00e+00 1.79e-01f  1
 834r 2.4876049e+06 9.74e+03 5.18e+01  -5.4 2.53e+01  -1.3 1.45e-02 5.26e-05f  1
 835r 2.4880485e+06 9.74e+03 4.47e+01  -5.4 9.38e+00  -0.8 1.00e+00 3.72e-01f  1
 836r 2.4886316e+06 9.73e+03 2.78e+01  -5.4 2.87e+01  -1.3 1.22e-01 1.69e-01f  1
 837r 2.4889127e+06 9.73e+03 6.30e+01  -5.4 1.06e+01  -0.9 1.00e+00 2.10e-01f  1
 838r 2.4895566e+06 9.73e+03 2.37e+01  -5.4 3.25e+01  -1.4 2.27e-02 1.62e-01f  1
 839r 2.4896313e+06 9.73e+03 6.88e+01  -5.4 1.20e+01  -0.9 7.55e-01 4.98e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 840r 2.4899706e+06 9.72e+03 8.84e+00  -5.4 4.46e+00  -0.5 1.00e+00 6.00e-01f  1
 841r 2.4900239e+06 9.72e+03 1.10e+02  -5.4 1.35e+01  -1.0 1.00e+00 3.16e-02f  1
 842r 2.4900304e+06 9.72e+03 1.09e+02  -5.4 5.03e+00  -0.6 1.62e-02 1.49e-02f  1
 843r 2.4901049e+06 9.72e+03 1.16e+02  -5.4 1.53e+01  -1.0 6.02e-01 3.95e-02f  1
 844r 2.4904874e+06 9.72e+03 9.42e+01  -5.4 5.95e+00  -0.6 9.88e-02 5.44e-01f  1
 845r 2.4906966e+06 9.72e+03 8.38e+01  -5.4 1.81e+01  -1.1 2.67e-01 9.89e-02f  1
 846r 2.4908273e+06 9.72e+03 7.15e+01  -5.4 6.71e+00  -0.7 1.43e-01 1.49e-01f  1
 847r 2.4914949e+06 9.71e+03 7.30e+01  -5.4 2.04e+01  -1.1 5.14e-01 2.78e-01f  1
 848r 2.4914949e+06 9.71e+03 7.46e+01  -5.4 7.08e+00  -0.7 1.18e-02 2.09e-05f  1
 849r 2.4918182e+06 9.71e+03 7.46e+01  -5.4 2.30e+01  -1.2 2.09e-01 1.19e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 850r 2.4921421e+06 9.70e+03 5.15e+01  -5.4 8.52e+00  -0.8 2.62e-01 3.17e-01f  1
 851r 2.4921421e+06 9.70e+03 1.65e+02  -5.4 2.67e+01  -1.3 2.99e-01 1.76e-05f  1
 852r 2.4924278e+06 9.70e+03 1.28e+02  -5.4 9.72e+00  -0.8 5.71e-05 2.50e-01f  1
 853r 2.4924279e+06 9.70e+03 1.30e+02  -5.4 2.96e+01  -1.3 1.49e-02 1.08e-05f  1
 854r 2.4934306e+06 9.69e+03 2.82e+01  -5.4 1.09e+01  -0.9 1.00e+00 7.84e-01f  1
 855r 2.4938119e+06 9.69e+03 5.25e+01  -5.4 3.35e+01  -1.4 2.16e-01 1.02e-01f  1
 856r 2.4944836e+06 9.68e+03 5.07e+01  -5.4 1.24e+01  -0.9 1.00e+00 4.69e-01f  1
 857r 2.4948870e+06 9.68e+03 1.09e+02  -5.4 3.80e+01  -1.4 3.55e-01 9.49e-02f  1
 858r 2.4948870e+06 9.68e+03 1.09e+02  -5.4 1.40e+01  -1.0 1.85e-02 9.47e-06f  1
 859r 2.4950569e+06 9.68e+03 2.02e+01  -5.4 5.21e+00  -0.6 1.00e+00 2.81e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 860r 2.4952414e+06 9.68e+03 1.73e+01  -5.4 1.58e+01  -1.0 9.87e-02 1.07e-01f  1
 861r 2.4955823e+06 9.67e+03 1.86e+01  -5.4 5.88e+00  -0.6 1.00e+00 5.05e-01f  1
 862r 2.4956609e+06 9.67e+03 4.30e+01  -5.4 1.78e+01  -1.1 2.51e-01 3.90e-02f  1
 863r 2.4957805e+06 9.67e+03 3.68e+01  -5.4 6.62e+00  -0.7 1.49e-01 1.43e-01f  1
 864r 2.4961884e+06 9.67e+03 1.74e+01  -5.4 2.01e+01  -1.1 6.81e-02 1.78e-01f  1
 865r 2.4963646e+06 9.67e+03 1.81e+01  -5.4 7.47e+00  -0.7 3.29e-01 2.03e-01f  1
 866r 2.4971452e+06 9.66e+03 2.30e+01  -5.4 2.26e+01  -1.2 7.10e-02 3.02e-01f  1
 867r 2.4973954e+06 9.66e+03 3.66e+01  -5.4 8.42e+00  -0.8 9.59e-01 2.57e-01f  1
 868r 2.4973954e+06 9.66e+03 3.87e+01  -5.4 2.55e+01  -1.2 1.44e-02 8.92e-06f  1
 869r 2.4984867e+06 9.65e+03 1.48e+00  -5.4 9.49e+00  -0.8 9.82e-01 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 870r 2.4994400e+06 9.64e+03 8.35e+00  -5.4 2.89e+01  -1.3 2.60e-01 2.98e-01f  1
 871r 2.4999801e+06 9.64e+03 3.82e+01  -5.4 1.07e+01  -0.9 1.00e+00 4.42e-01f  1
 872r 2.4999802e+06 9.64e+03 4.18e+01  -5.4 3.25e+01  -1.3 1.74e-02 3.42e-06f  1
 873r 2.5001357e+06 9.63e+03 7.49e+01  -5.4 1.21e+01  -0.9 1.00e+00 1.14e-01f  1
 874r 2.5004300e+06 9.63e+03 5.87e+01  -5.4 3.75e+01  -1.4 4.80e-02 8.00e-02f  1
 875r 2.5005101e+06 9.63e+03 1.08e+02  -5.4 1.39e+01  -1.0 2.90e-01 5.31e-02f  1
 876r 2.5007734e+06 9.63e+03 8.18e+01  -5.4 4.20e+01  -1.4 3.47e-06 5.86e-02f  1
 877r 2.5008788e+06 9.63e+03 1.22e+02  -5.4 1.54e+01  -1.0 7.54e-01 6.16e-02f  1
 878r 2.5009940e+06 9.63e+03 1.02e+02  -5.4 5.75e+00  -0.6 1.58e-01 1.63e-01f  1
 879r 2.5026288e+06 9.61e+03 2.14e+01  -5.4 1.74e+01  -1.1 1.95e-01 8.40e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 880r 2.5026288e+06 9.61e+03 1.71e+01  -5.4 6.47e+00  -0.6 9.11e-02 1.08e-05f  1
 881r 2.5033065e+06 9.61e+03 9.36e+00  -5.4 1.96e+01  -1.1 4.33e-01 3.10e-01f  1
 882r 2.5034788e+06 9.60e+03 1.43e+01  -5.4 7.30e+00  -0.7 4.56e-01 2.11e-01f  1
 883r 2.5050119e+06 9.59e+03 6.37e+01  -5.4 2.21e+01  -1.2 1.00e+00 6.27e-01f  1
 884r 2.5051201e+06 9.59e+03 5.26e+01  -5.4 8.22e+00  -0.7 2.71e-01 1.17e-01f  1
 885r 2.5053025e+06 9.59e+03 1.05e+02  -5.4 2.49e+01  -1.2 4.80e-01 6.65e-02f  1
 886r 2.5053025e+06 9.59e+03 1.04e+02  -5.4 9.24e+00  -0.8 1.73e-02 4.94e-05f  1
 887r 2.5054859e+06 9.59e+03 1.51e+02  -5.4 2.81e+01  -1.3 5.40e-01 5.98e-02f  1
 888r 2.5060835e+06 9.58e+03 1.06e+02  -5.4 1.04e+01  -0.8 1.42e-01 5.23e-01f  1
 889r 2.5060836e+06 9.58e+03 1.09e+02  -5.4 2.90e+01  -1.3 7.03e-03 5.80e-06f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 890r 2.5065486e+06 9.58e+03 6.00e+01  -5.4 1.17e+01  -0.9 1.00e+00 3.59e-01f  1
 891r 2.5072020e+06 9.57e+03 3.73e+01  -5.4 3.53e+01  -1.4 1.02e-01 1.55e-01f  1
 892r 2.5073685e+06 9.57e+03 3.17e+01  -5.4 1.32e+01  -0.9 7.63e-02 1.05e-01f  1
 893r 2.5077024e+06 9.57e+03 1.28e+02  -5.4 4.02e+01  -1.4 4.24e-01 7.63e-02f  1
 894r 2.5079829e+06 9.56e+03 1.07e+02  -5.4 1.49e+01  -1.0 1.78e-01 1.68e-01f  1
 895r 2.5079830e+06 9.56e+03 1.11e+02  -5.4 4.52e+01  -1.5 1.65e-02 1.04e-05f  1
 896r 2.5083609e+06 9.56e+03 9.90e+01  -5.4 1.68e+01  -1.0 1.00e+00 2.03e-01f  1
 897r 2.5091538e+06 9.55e+03 6.07e+01  -5.4 5.10e+01  -1.5 7.35e-02 1.51e-01f  1
 898r 2.5091538e+06 9.55e+03 1.66e+02  -5.4 1.91e+01  -1.1 4.43e-01 7.50e-06f  1
 899r 2.5099347e+06 9.55e+03 1.50e+00  -5.4 7.08e+00  -0.7 1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 900r 2.5108425e+06 9.54e+03 2.01e+01  -5.4 2.15e+01  -1.1 3.05e-01 3.92e-01f  1
 901r 2.5108425e+06 9.54e+03 1.71e+01  -5.4 7.98e+00  -0.7 4.40e-02 6.36e-06f  1
 902r 2.5128991e+06 9.52e+03 1.86e+01  -5.4 2.41e+01  -1.2 8.97e-01 7.91e-01f  1
 903r 2.5129062e+06 9.52e+03 3.23e+01  -5.4 8.94e+00  -0.8 6.81e-01 7.36e-03f  1
 904r 2.5129675e+06 9.52e+03 1.39e+02  -5.4 2.71e+01  -1.3 6.62e-01 2.11e-02f  1
 905r 2.5132012e+06 9.52e+03 3.91e+01  -5.4 1.01e+01  -0.8 1.00e+00 2.13e-01f  1
 906r 2.5136593e+06 9.51e+03 4.34e+01  -5.4 3.05e+01  -1.3 1.79e-01 1.29e-01f  1
 907r 2.5136593e+06 9.51e+03 4.37e+01  -5.4 1.13e+01  -0.9 1.58e-02 1.48e-05f  1
 908r 2.5143721e+06 9.51e+03 1.11e+01  -5.4 3.44e+01  -1.4 6.85e-04 1.79e-01f  1
 909r 2.5148727e+06 9.50e+03 6.59e+00  -5.4 1.28e+01  -0.9 3.69e-01 3.59e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 910r 2.5155614e+06 9.49e+03 1.79e+01  -5.4 3.87e+01  -1.4 1.13e-01 1.66e-01f  1
 911r 2.5160129e+06 9.49e+03 1.58e+01  -5.4 1.44e+01  -1.0 5.34e-01 2.88e-01f  1
 912r 2.5164897e+06 9.49e+03 1.16e+02  -5.4 4.36e+01  -1.5 4.08e-01 1.03e-01f  1
 913r 2.5164897e+06 9.49e+03 1.16e+02  -5.4 1.62e+01  -1.0 2.05e-02 6.77e-06f  1
 914r 2.5179313e+06 9.47e+03 2.36e+02  -5.4 4.91e+01  -1.5 8.23e-01 2.78e-01f  1
 915r 2.5179314e+06 9.47e+03 2.36e+02  -5.4 1.76e+01  -1.1 1.38e-02 4.94e-06f  1
 916r 2.5184560e+06 9.47e+03 2.33e+02  -5.4 5.52e+01  -1.6 2.02e-01 9.10e-02f  1
 917r 2.5184561e+06 9.47e+03 2.65e+02  -5.4 2.06e+01  -1.1 2.67e-01 1.34e-05f  1
 918r 2.5194587e+06 9.46e+03 1.99e+02  -5.4 6.28e+01  -1.6 1.06e-01 1.57e-01f  1
 919r 2.5194587e+06 9.46e+03 1.98e+02  -5.4 2.31e+01  -1.2 3.29e-02 4.10e-06f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 920r 2.5204562e+06 9.45e+03 8.91e+01  -5.4 7.07e+01  -1.7 6.24e-05 1.41e-01f  1
 921r 2.5204562e+06 9.45e+03 8.95e+01  -5.4 2.60e+01  -1.2 2.18e-03 1.08e-05f  1
 922r 2.5212342e+06 9.44e+03 1.24e+02  -5.4 7.89e+01  -1.7 1.77e-01 8.81e-02f  1
 923r 2.5217038e+06 9.44e+03 1.12e+02  -5.4 2.92e+01  -1.3 2.25e-01 1.51e-01f  1
 924r 2.5224096e+06 9.43e+03 9.15e+01  -5.4 8.89e+01  -1.8 5.62e-02 7.63e-02f  1
 925r 2.5224096e+06 9.43e+03 9.44e+01  -5.4 3.28e+01  -1.3 2.42e-02 2.22e-06f  1
 926r 2.5255260e+06 9.40e+03 1.55e+02  -5.4 1.00e+02  -1.8 1.21e-05 3.06e-01f  1
 927r 2.5255260e+06 9.40e+03 1.06e+02  -5.4 3.67e+01  -1.4 1.21e-01 3.72e-06f  1
 928r 2.5275397e+06 9.38e+03 3.01e+02  -5.4 1.12e+02  -1.9 5.57e-01 1.78e-01f  1
 929r 2.5275398e+06 9.38e+03 3.06e+02  -5.4 4.05e+01  -1.4 8.35e-02 2.72e-06f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 930r 2.5279534e+06 9.37e+03 2.76e+02  -5.4 1.25e+02  -1.9 1.21e-06 3.29e-02f  1
 931r 2.5279534e+06 9.37e+03 3.59e+02  -5.4 4.65e+01  -1.5 3.35e-01 2.99e-06f  1
 932r 2.5281628e+06 9.37e+03 3.62e+02  -5.4 1.42e+02  -2.0 2.33e-02 1.52e-02f  1
 933r 2.5286721e+06 9.37e+03 3.36e+02  -5.4 5.22e+01  -1.5 1.99e-01 8.59e-02f  1
 934r 2.5286721e+06 9.37e+03 3.36e+02  -5.4 1.93e+01  -1.1 4.60e-05 1.33e-05f  1
 935r 2.5286972e+06 9.37e+03 3.36e+02  -5.4 5.87e+01  -1.6 2.27e-02 6.31e-03f  1
 936r 2.5305497e+06 9.35e+03 1.84e+02  -5.4 2.18e+01  -1.2 3.67e-02 7.87e-01f  1
 937r 2.5305497e+06 9.35e+03 2.54e+02  -5.4 6.81e+01  -1.6 1.99e-01 4.51e-06f  1
 938r 2.5318929e+06 9.34e+03 1.27e+02  -5.4 2.55e+01  -1.2 4.20e-01 5.16e-01f  1
 939r 2.5318929e+06 9.34e+03 1.41e+02  -5.4 7.71e+01  -1.7 2.74e-02 1.60e-06f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 940r 2.5340565e+06 9.32e+03 5.91e+01  -5.4 2.87e+01  -1.3 1.00e+00 7.44e-01f  1
 941r 2.5350734e+06 9.31e+03 4.53e+01  -5.4 8.66e+01  -1.7 1.11e-01 1.22e-01f  1
 942r 2.5352290e+06 9.30e+03 1.28e+02  -5.4 3.21e+01  -1.3 4.97e-01 4.82e-02f  1
 943r 2.5352293e+06 9.30e+03 1.39e+02  -5.4 9.71e+01  -1.8 1.82e-02 4.71e-05f  1
 944r 2.5359065e+06 9.30e+03 2.18e+02  -5.4 3.62e+01  -1.4 1.00e+00 1.87e-01f  1
 945r 2.5359131e+06 9.30e+03 2.56e+02  -5.4 1.09e+02  -1.8 5.78e-02 5.93e-04f  1
 946r 2.5370572e+06 9.29e+03 1.85e+02  -5.4 4.06e+01  -1.4 1.61e-01 2.60e-01f  1
 947r 2.5382280e+06 9.28e+03 2.14e+01  -5.4 1.51e+01  -1.0 1.00e+00 7.56e-01f  1
 948r 2.5382281e+06 9.28e+03 1.52e+02  -5.4 4.60e+01  -1.5 2.41e-01 4.28e-06f  1
 949r 2.5385193e+06 9.27e+03 1.19e+02  -5.4 1.72e+01  -1.0 1.35e-01 1.70e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 950r 2.5385194e+06 9.27e+03 1.19e+02  -5.4 5.15e+01  -1.5 5.58e-06 1.45e-05f  1
 951r 2.5385389e+06 9.27e+03 1.18e+02  -5.4 1.92e+01  -1.1 1.76e-02 1.55e-02f  1
 952r 2.5386679e+06 9.27e+03 1.08e+02  -5.4 5.81e+01  -1.6 4.71e-03 2.26e-02f  1
 953r 2.5386679e+06 9.27e+03 1.29e+02  -5.4 1.97e+01  -1.2 4.08e-02 1.40e-05f  1
 954r 2.5419809e+06 9.24e+03 1.90e+02  -5.4 6.47e+01  -1.6 2.67e-06 5.17e-01f  1
 955r 2.5419809e+06 9.24e+03 1.28e+02  -5.4 2.40e+01  -1.2 1.77e-01 6.25e-06f  1
 956r 2.5424608e+06 9.23e+03 1.40e+02  -5.4 7.26e+01  -1.7 3.80e-02 6.74e-02f  1
 957r 2.5425736e+06 9.23e+03 9.92e+01  -5.4 2.69e+01  -1.3 1.50e-01 4.18e-02f  1
 958r 2.5438914e+06 9.22e+03 2.00e+02  -5.4 8.13e+01  -1.7 9.11e-03 1.66e-01f  1
 959r 2.5444803e+06 9.21e+03 1.58e+02  -5.4 3.01e+01  -1.3 2.02e-01 1.94e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 960r 2.5447552e+06 9.21e+03 2.29e+01  -5.4 9.07e+01  -1.8 1.82e-01 3.09e-02f  1
 961r 2.5454385e+06 9.20e+03 9.28e+00  -5.4 3.39e+01  -1.4 2.28e-01 1.85e-01f  1
 962r 2.5454385e+06 9.20e+03 9.28e+00  -5.4 1.01e+02  -1.8 2.48e-06 2.23e-06f  1
 963r 2.5454649e+06 9.20e+03 9.52e+00  -5.4 3.80e+01  -1.4 9.51e-03 1.10e-02f  1
 964r 2.5455315e+06 9.20e+03 1.30e+01  -5.4 1.14e+02  -1.9 4.34e-03 9.22e-03f  1
 965r 2.5456347e+06 9.20e+03 2.16e+01  -5.4 4.27e+01  -1.5 2.40e-03 3.72e-02f  1
 966r 2.5475311e+06 9.18e+03 6.83e+01  -5.4 1.32e+02  -1.9 1.00e-01 1.50e-01f  1
 967r 2.5475311e+06 9.18e+03 6.95e+01  -5.4 4.89e+01  -1.5 2.82e-01 2.91e-06f  1
 968r 2.5486982e+06 9.17e+03 1.13e+02  -5.4 1.47e+02  -2.0 1.20e-01 8.52e-02f  1
 969r 2.5486982e+06 9.17e+03 1.13e+02  -5.4 5.32e+01  -1.6 2.21e-06 2.35e-06f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 970r 2.5487535e+06 9.17e+03 1.09e+02  -5.4 1.63e+02  -2.0 1.04e-03 3.34e-03f  1
 971r 2.5487616e+06 9.17e+03 1.19e+02  -5.4 5.92e+01  -1.6 1.73e-02 1.31e-03f  1
 972r 2.5488187e+06 9.17e+03 1.20e+02  -5.4 1.84e+02  -2.1 4.27e-03 3.09e-03f  1
 973r 2.5490097e+06 9.16e+03 1.19e+02  -5.4 6.64e+01  -1.7 3.06e-02 2.76e-02f  1
 974r 2.5491855e+06 9.16e+03 1.05e+02  -5.4 2.25e+02  -2.1 2.34e-06 8.47e-03f  1
 975r 2.5491856e+06 9.16e+03 1.15e+02  -5.4 8.02e+01  -1.7 1.75e-02 8.82e-06f  1
 976r 2.5494704e+06 9.16e+03 1.15e+02  -5.4 2.95e+01  -1.3 1.52e-01 9.85e-02f  1
 977r 2.5518827e+06 9.13e+03 8.59e+01  -5.4 9.06e+01  -1.8 1.27e-05 2.80e-01f  1
 978r 2.5524516e+06 9.13e+03 3.55e+01  -5.4 3.31e+01  -1.3 3.30e-01 1.74e-01f  1
 979r 2.5529623e+06 9.12e+03 3.11e+01  -5.4 1.02e+02  -1.8 5.66e-02 5.21e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 980r 2.5529623e+06 9.12e+03 2.70e+01  -5.4 3.73e+01  -1.4 2.08e-02 2.23e-06f  1
 981r 2.5542444e+06 9.11e+03 1.08e+02  -5.4 1.16e+02  -1.9 2.77e-05 1.17e-01f  1
 982r 2.5542463e+06 9.11e+03 7.92e+01  -5.4 4.22e+01  -1.4 7.78e-02 4.31e-04f  1
 983r 2.5567408e+06 9.08e+03 1.47e+02  -5.4 1.31e+02  -1.9 1.05e-01 1.89e-01f  1
 984r 2.5567408e+06 9.08e+03 1.45e+02  -5.4 4.74e+01  -1.5 4.60e-03 2.36e-06f  1
 985r 2.5568395e+06 9.08e+03 1.45e+02  -5.4 1.47e+02  -2.0 8.88e-03 9.95e-03f  1
 986r 2.5587021e+06 9.07e+03 2.29e+02  -5.4 5.36e+01  -1.5 5.53e-02 3.33e-01f  1
 987r 2.5606379e+06 9.05e+03 3.12e+02  -5.4 1.66e+02  -2.0 3.56e-02 1.16e-01f  1
 988r 2.5606379e+06 9.05e+03 2.65e+02  -5.4 6.02e+01  -1.6 6.86e-02 1.77e-06f  1
 989r 2.5610311e+06 9.04e+03 2.92e+02  -5.4 1.87e+02  -2.1 3.04e-06 2.13e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 990r 2.5613634e+06 9.04e+03 2.86e+02  -5.4 6.10e+02  -2.5 6.95e-03 5.93e-03f  1
 991r 2.5613634e+06 9.04e+03 2.60e+02  -5.4 1.85e+02  -2.1 1.44e-02 5.47e-07f  1
 992r 2.5620690e+06 9.03e+03 3.16e+02  -5.4 5.70e+02  -2.6 6.57e-06 1.16e-02f  1
 993r 2.5626508e+06 9.03e+03 3.32e+02  -5.4 2.03e+02  -2.2 1.44e-02 2.67e-02f  1
 994r 2.5648897e+06 9.01e+03 3.26e+02  -5.4 6.41e+02  -2.7 3.12e-02 3.23e-02f  1
 995r 2.5649958e+06 9.00e+03 3.34e+02  -5.4 2.25e+02  -2.2 8.55e-06 4.30e-03f  1
 996r 2.5649959e+06 9.00e+03 2.77e+02  -5.4 7.16e+02  -2.7 8.74e-03 1.19e-06f  1
 997r 2.5650641e+06 9.00e+03 2.84e+02  -5.4 2.53e+02  -2.3 8.93e-04 4.18e-03f  1
 998r 2.5659851e+06 9.00e+03 3.47e+02  -5.4 8.84e+02  -2.8 1.38e-03 1.01e-02f  1
 999  2.5659851e+06 9.00e+03 1.12e+02  -1.0 2.55e+04    -  5.70e-09 5.76e-07f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
1000  2.5659850e+06 9.00e+03 1.10e+02  -1.0 2.70e+04    -  1.43e-07 1.40e-06f  1
1001  2.5659844e+06 9.00e+03 1.72e+02  -1.0 2.76e+04    -  2.26e-06 1.82e-05f  1
1002  2.5659838e+06 9.00e+03 1.46e+02  -1.0 2.49e+04    -  1.11e-05 4.18e-06f  1
1003  2.5659833e+06 9.00e+03 1.46e+02  -1.0 2.40e+04    -  4.94e-06 3.92e-06f  1
1004  2.5659827e+06 9.00e+03 1.46e+02  -1.0 1.94e+04    -  2.62e-07 4.52e-06f  1
1005  2.5659826e+06 9.00e+03 1.46e+02  -1.0 2.05e+04    -  1.99e-06 2.52e-07f  1
1006  2.5659808e+06 9.00e+03 1.46e+02  -1.0 2.05e+04    -  5.66e-07 9.52e-06f  1
1007  2.5659679e+06 8.99e+03 1.44e+02  -1.0 1.89e+04    -  9.63e-07 7.51e-05f  1
1008  2.5659374e+06 8.99e+03 1.88e+02  -1.0 1.89e+04    -  1.79e-05 1.43e-04f  1
1009  2.5659229e+06 8.99e+03 1.93e+02  -1.0 1.86e+04    -  7.35e-05 8.59e-05f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
1010  2.5657114e+06 8.98e+03 7.85e+02  -1.0 1.85e+04    -  5.78e-05 1.61e-03f  1
1011  2.5656881e+06 8.98e+03 7.97e+02  -1.0 9.76e+03    -  3.25e-05 1.14e-04f  1
1012  2.5656875e+06 8.98e+03 7.82e+02  -1.0 9.75e+03    -  1.99e-04 1.94e-06f  1
1013  2.5655187e+06 8.97e+03 7.80e+02  -1.0 1.75e+04    -  1.05e-04 3.37e-04f  1
1014  2.5654156e+06 8.97e+03 7.79e+02  -1.0 9.69e+03    -  3.31e-06 1.97e-04f  1
1015  2.5654144e+06 8.97e+03 7.81e+02  -1.0 9.74e+03    -  4.40e-04 2.24e-06f  1
1016  2.5651251e+06 8.97e+03 7.78e+02  -1.0 1.08e+04    -  2.57e-06 4.27e-04f  1
1017  2.5651231e+06 8.97e+03 7.80e+02  -1.0 9.89e+03    -  2.99e-04 2.81e-06f  1
1018  2.5649450e+06 8.97e+03 7.77e+02  -1.0 9.91e+03    -  3.12e-06 2.58e-04f  1
1019  2.5649429e+06 8.97e+03 8.59e+02  -1.0 9.92e+03    -  2.66e-04 3.09e-06f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
1020  2.5644708e+06 8.96e+03 7.68e+02  -1.0 9.93e+03    -  3.19e-06 6.66e-04f  1
1021  2.5643968e+06 8.96e+03 7.50e+02  -1.0 9.93e+03    -  4.74e-04 1.06e-04f  1
1022  2.5643350e+06 8.96e+03 7.54e+02  -1.0 9.94e+03    -  3.80e-06 8.78e-05f  1
1023  2.5640679e+06 8.95e+03 7.64e+02  -1.0 9.93e+03    -  2.71e-05 3.86e-04f  1
1024  2.5635485e+06 8.95e+03 7.62e+02  -1.0 9.92e+03    -  6.33e-06 7.87e-04f  1
1025  2.5635349e+06 8.95e+03 7.64e+02  -1.0 9.92e+03    -  8.43e-04 2.03e-05f  1
1026  2.5575772e+06 8.87e+03 7.47e+02  -1.0 9.91e+03    -  5.33e-04 8.83e-03f  1
1027  2.5547081e+06 8.83e+03 7.46e+02  -1.0 9.80e+03    -  1.81e-03 3.83e-03f  1
1028  2.5533508e+06 8.82e+03 7.45e+02  -1.0 9.71e+03    -  7.95e-05 1.80e-03f  1
1029  2.5435731e+06 8.70e+03 1.00e+03  -1.0 9.69e+03    -  3.05e-03 1.29e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
1030  2.5390325e+06 8.65e+03 1.06e+03  -1.0 9.52e+03    -  4.79e-03 6.36e-03f  1
1031  2.5368730e+06 8.62e+03 1.19e+03  -1.0 9.45e+03    -  1.39e-04 3.31e-03f  1
